image,category,split,selection_reason,source
dfire_train_WEB06862.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06865.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06871.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06913.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06945.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06947.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06949.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06950.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06954.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06959.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06964.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06965.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06973.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB06994.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07058.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07122.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07127.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07149.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07175.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07198.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07231.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07240.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07273.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07286.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07371.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07384.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07418.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07427.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07429.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07436.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07494.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07508.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07521.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07554.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07566.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07595.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07663.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07722.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07838.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07844.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07915.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07919.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07932.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07949.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07953.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07967.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07969.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB07970.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08009.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08195.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08228.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08249.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08296.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08321.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08481.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08547.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08584.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08638.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08645.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08808.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08812.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08825.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08827.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08897.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08913.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08916.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08921.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08932.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08940.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08946.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB08968.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09023.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09044.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09061.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09069.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09081.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09103.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09168.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09182.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09205.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09413.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_train_WEB09420.jpg,fire_smoke,train,high_confidence_category,dfire
dfire_val_AoF04049.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04118.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04132.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04261.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04277.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04308.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04319.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04331.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04501.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04643.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04656.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04660.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04685.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04713.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04785.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF04826.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF05022.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF05065.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF05133.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF05369.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_AoF06107.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_PublicDataset00125.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_PublicDataset01018.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB03777.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB03795.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB03851.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB03872.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB03902.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04136.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04210.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04230.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04275.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04276.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04330.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04415.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04514.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04589.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04593.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04651.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04677.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04749.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04791.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04795.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04808.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04817.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04883.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04894.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04940.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04976.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB04998.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05037.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05077.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05144.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05222.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05277.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05321.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05472.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05474.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05488.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05505.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05529.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05585.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05603.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05614.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05668.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05709.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05713.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05746.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05786.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05805.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05806.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05865.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05919.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB05929.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB06675.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB06691.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB06765.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB06792.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB06946.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB06966.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB07102.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB07126.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB07164.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB07185.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB07793.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB07926.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB07959.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08152.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08464.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08545.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08573.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08592.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08764.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08787.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08824.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08839.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB08904.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB09085.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB09170.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_val_WEB09419.jpg,fire_smoke,val,high_confidence_category,dfire
dfire_test_AoF06733.jpg,negative,test,high_confidence_category,dfire
dfire_test_AoF06761.jpg,negative,test,high_confidence_category,dfire
dfire_test_AoF06885.jpg,negative,test,high_confidence_category,dfire
dfire_test_AoF07008.jpg,negative,test,high_confidence_category,dfire
dfire_test_AoF07030.jpg,negative,test,high_confidence_category,dfire
dfire_test_AoF07165.jpg,negative,test,high_confidence_category,dfire
dfire_test_AoF07248.jpg,negative,test,high_confidence_category,dfire
dfire_test_AoF07643.jpg,negative,test,high_confidence_category,dfire
dfire_test_AoF07686.jpg,negative,test,high_confidence_category,dfire
dfire_test_AoF07693.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB09540.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB09677.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB09842.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB09861.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB09972.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB10123.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB10126.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB10134.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB10279.jpg,negative,test,high_confidence_category,dfire
dfire_test_WEB10302.jpg,negative,test,high_confidence_category,dfire
dfire_train_AoF00085.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00095.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00139.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00218.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00330.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00388.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00450.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00480.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00556.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00729.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00742.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00779.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00888.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00890.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF00966.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01061.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01146.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01232.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01307.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01313.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01357.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01397.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01420.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01442.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01567.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01630.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01689.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01737.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01741.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01789.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01887.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF01989.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02005.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02183.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02247.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02291.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02313.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02364.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02399.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02441.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02501.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02506.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02541.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02552.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02567.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02637.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02714.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02732.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02844.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02858.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02916.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02932.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02934.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02940.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF02978.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03005.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03076.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03234.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03261.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03383.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03448.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03516.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03584.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03588.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03646.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03654.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03655.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03748.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03814.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03823.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03848.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03943.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03955.jpg,negative,train,high_confidence_category,dfire
dfire_train_AoF03972.jpg,negative,train,high_confidence_category,dfire
dfire_train_PublicDataset00952.jpg,negative,train,high_confidence_category,dfire
dfire_train_PublicDataset00985.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00083.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00149.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00255.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00263.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00388.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00408.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00436.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00455.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00496.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00523.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00653.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00670.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00807.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00817.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB00867.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01157.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01162.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01215.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01239.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01313.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01412.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01496.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01554.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01579.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01627.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01658.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01701.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01873.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01881.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB01907.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02008.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02018.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02085.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02091.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02182.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02193.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02205.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02282.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02400.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02412.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02481.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02556.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02578.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02589.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02592.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02624.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02633.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02645.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02669.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02712.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB02800.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03011.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03042.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03125.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03248.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03252.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03264.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03273.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03346.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03360.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03477.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03551.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03582.jpg,negative,train,high_confidence_category,dfire
dfire_train_WEB03668.jpg,negative,train,high_confidence_category,dfire
dfire_val_AoF00836.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF00911.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF01193.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF01746.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF01755.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF01801.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF01816.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF02002.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF02024.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF02271.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF02311.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF02767.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF03001.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF03186.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF03489.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF03656.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF03729.jpg,negative,val,high_confidence_category,dfire
dfire_val_AoF04000.jpg,negative,val,high_confidence_category,dfire
dfire_val_PublicDataset00863.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB00829.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB00846.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB00920.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB01054.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB01137.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB01479.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB01711.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB02038.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB02404.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB02409.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB02605.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB02761.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB02896.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB03177.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB03214.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB03218.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB03265.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB03311.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB03378.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB03412.jpg,negative,val,high_confidence_category,dfire
dfire_val_WEB03559.jpg,negative,val,high_confidence_category,dfire
